id,name,character(s),role,movie_id,movie_title
534965,Elizabeth Campbell,Mexican Girl (uncredited),ACTOR,tm67378,The Professionals
1461646,Don Carlos,Bandit (uncredited),ACTOR,tm67378,The Professionals
58919,Leigh Chapman,Lady (uncredited),ACTOR,tm67378,The Professionals
80218,Roberto Contreras,Bandit (uncredited),ACTOR,tm67378,The Professionals
2209884,Dirk Evans,Man at Door (uncredited),ACTOR,tm67378,The Professionals
539684,Darwin Lamb,Hooper (uncredited),ACTOR,tm67378,The Professionals
227842,Eddie Little Sky,Jake's Prisoner (uncredited),ACTOR,tm67378,The Professionals
2209736,John Lopez,Mexican Servant (uncredited),ACTOR,tm67378,The Professionals
101889,John McKee,Sheriff (uncredited),ACTOR,tm67378,The Professionals
534354,Philip L. Parslow,Deputy Sheriff (uncredited),ACTOR,tm67378,The Professionals
650832,Ron Veto,Mexican Soldier (uncredited),ACTOR,tm67378,The Professionals
23705,Richard Brooks,,DIRECTOR,tm67378,The Professionals
25707,Richard Pryor,Himself,ACTOR,tm69997,Richard Pryor: Live in Concert
191724,Jennifer Lee Pryor,Herself (uncredited),ACTOR,tm69997,Richard Pryor: Live in Concert
65063,Jeff Margolis,,DIRECTOR,tm69997,Richard Pryor: Live in Concert
25056,Bing Crosby,Bob Wallace,ACTOR,tm16479,White Christmas
60326,Danny Kaye,Phil Davis,ACTOR,tm16479,White Christmas
74992,Rosemary Clooney,Betty Haynes,ACTOR,tm16479,White Christmas
74993,Vera-Ellen,Judy Haynes,ACTOR,tm16479,White Christmas
41874,Dean Jagger,General Waverly,ACTOR,tm16479,White Christmas
27535,Mary Wickes,Emma Allen,ACTOR,tm16479,White Christmas
74994,John Brascia,John,ACTOR,tm16479,White Christmas
74995,Anne Whitfield,Susan Waverly,ACTOR,tm16479,White Christmas
74996,Bea Allen,Dancer (uncredited),ACTOR,tm16479,White Christmas
36157,Frank Baker,Anniversary Party Guest (uncredited),ACTOR,tm16479,White Christmas
74997,Glen Cargyle,Jeep Driver (uncredited),ACTOR,tm16479,White Christmas
25098,George Chakiris,Dancer (uncredited),ACTOR,tm16479,White Christmas
100934,Barrie Chase,Doris Lenz (uncredited),ACTOR,tm16479,White Christmas
1023889,Lorinne Crawford,Rita (uncredited),ACTOR,tm16479,White Christmas
22477,Franklyn Farnum,Club Patron (uncredited),ACTOR,tm16479,White Christmas
14166,Bess Flowers,Club Patron (uncredited),ACTOR,tm16479,White Christmas
36504,Gavin Gordon,General Carlton (uncredited),ACTOR,tm16479,White Christmas
422099,Johnny Grant,Ed Harrison (uncredited),ACTOR,tm16479,White Christmas
57838,Percy Helton,Train Conductor (uncredited),ACTOR,tm16479,White Christmas
88997,I. Stanford Jolley,Station Master (uncredited),ACTOR,tm16479,White Christmas
45687,Sig Ruman,Landlord (uncredited),ACTOR,tm16479,White Christmas
132394,Grady Sutton,Mr. Herring (uncredited),ACTOR,tm16479,White Christmas
71905,Herb Vigran,Novello (uncredited),ACTOR,tm16479,White Christmas
498631,Robert Crosson,Albert (uncredited),ACTOR,tm16479,White Christmas
14797,Michael Curtiz,,DIRECTOR,tm16479,White Christmas
173189,Farid Shawqi,Abu Siri,ACTOR,tm135083,Cairo Station
530033,Hind Rostom,Hanuma,ACTOR,tm135083,Cairo Station
173191,Youssef Chahine,Qinawi,ACTOR,tm135083,Cairo Station
1321002,Hassan el Baroudi,Madbouli,ACTOR,tm135083,Cairo Station
557165,Abdel Aziz Khalil,Abu Gaber,ACTOR,tm135083,Cairo Station
557166,Said Khalil,Jadallah,ACTOR,tm135083,Cairo Station
557167,Abdel Ghani Nagdi,Sa'idi traveller,ACTOR,tm135083,Cairo Station
557168,Loutfi El Hakim,,ACTOR,tm135083,Cairo Station
557169,Abdel Hamid Bodaoha,Shawish Hassanein,ACTOR,tm135083,Cairo Station
557170,F. El Demerdache,,ACTOR,tm135083,Cairo Station
557171,Said El Araby,,ACTOR,tm135083,Cairo Station
538017,Ahmed Abaza,Mansour,ACTOR,tm135083,Cairo Station
557172,Hana Abdel Fattah,,ACTOR,tm135083,Cairo Station
557173,Safia Sarwat,,ACTOR,tm135083,Cairo Station
557178,Asaad Kellada,(as Assaad Kellada),ACTOR,tm135083,Cairo Station
555008,Naima Wasfy,Hallawatim,ACTOR,tm135083,Cairo Station
1521416,Sherine,,ACTOR,tm135083,Cairo Station
1521414,Soheir,,ACTOR,tm135083,Cairo Station
1321149,Esmat Mahmoud,,ACTOR,tm135083,Cairo Station
1521441,Nawal Morsi,,ACTOR,tm135083,Cairo Station
1521413,Gharib Moawad,,ACTOR,tm135083,Cairo Station
1521412,Mohamed Mazhar,,ACTOR,tm135083,Cairo Station
1521534,Galal Issa,,ACTOR,tm135083,Cairo Station
1521409,Mahrous El Garhi,,ACTOR,tm135083,Cairo Station
1521506,Ahmed El Tantawi,,ACTOR,tm135083,Cairo Station
1521407,S. Abdel Aziz,,ACTOR,tm135083,Cairo Station
225932,Nadia Lotfi,,ACTOR,tm135083,Cairo Station
2342528,Safia Tharwat,Halawethom,ACTOR,tm135083,Cairo Station
173191,Youssef Chahine,,DIRECTOR,tm135083,Cairo Station
218173,Gert Westphal,Narrator (voice),ACTOR,tm89386,Hitler: A Career
41187,Joachim Fest,,DIRECTOR,tm89386,Hitler: A Career
15595,Jane Fonda,Herself,ACTOR,tm156453,FTA
1765,Donald Sutherland,Himself,ACTOR,tm156453,FTA
529469,Pamela Donegan,Herself,ACTOR,tm156453,FTA
529467,Len Chandler,Himself,ACTOR,tm156453,FTA
37864,Michael Alaimo,Himself,ACTOR,tm156453,FTA
208243,Holly Near,Herself,ACTOR,tm156453,FTA
70582,Paul Mooney,Himself,ACTOR,tm156453,FTA
488851,Rita Martinson,Herself,ACTOR,tm156453,FTA
32267,Peter Boyle,Himself,ACTOR,tm156453,FTA
473965,Steve Jaffe,Himself,ACTOR,tm156453,FTA
529468,Francine Parker,,DIRECTOR,tm156453,FTA
173189,Farid Shawqi,Mohsen's Father,ACTOR,tm14350,Alexandria… Why?
530826,Mahmoud el-Meliguy,Qadry,ACTOR,tm14350,Alexandria… Why?
216804,Ezzat El Alaili,Shaker,ACTOR,tm14350,Alexandria… Why?
538123,Youssef Wahby,Souril,ACTOR,tm14350,Alexandria… Why?
537218,Yehia Chahine,,ACTOR,tm14350,Alexandria… Why?
558944,Leila Fawzi,,ACTOR,tm14350,Alexandria… Why?
745894,Akela Kateb,,ACTOR,tm14350,Alexandria… Why?
1326853,Zeinab Sedky,,ACTOR,tm14350,Alexandria… Why?
493971,Ahmad Abdel Waress,,ACTOR,tm14350,Alexandria… Why?
479007,Abdel Azziz Makhyoun,,ACTOR,tm14350,Alexandria… Why?
745892,Ahmed Mehrez,,ACTOR,tm14350,Alexandria… Why?
540702,Abdel Warith Assir,The Sheikh,ACTOR,tm14350,Alexandria… Why?
745900,Aida Kamel,,ACTOR,tm14350,Alexandria… Why?
745891,Oussaida Abbass,,ACTOR,tm14350,Alexandria… Why?
536986,Zouzou Hamdy El-Hakim,,ACTOR,tm14350,Alexandria… Why?
745890,Abdel Salam Mohamed,,ACTOR,tm14350,Alexandria… Why?
745889,Halima El Soghayar,,ACTOR,tm14350,Alexandria… Why?
745888,Samira Mohamed,,ACTOR,tm14350,Alexandria… Why?
745887,Abou Hachich,,ACTOR,tm14350,Alexandria… Why?
745886,Gamil El Traboulsi,,ACTOR,tm14350,Alexandria… Why?
223449,Ahmad Zaki,Ibrahim,ACTOR,tm14350,Alexandria… Why?
323651,Ahmad Bedir,,ACTOR,tm14350,Alexandria… Why?
530275,Naglaa Fathy,,ACTOR,tm14350,Alexandria… Why?
452580,Abdullah Mahmoud,Mohsen,ACTOR,tm14350,Alexandria… Why?
1113158,Mohsena Tawfik,Yehya's Mother,ACTOR,tm14350,Alexandria… Why?
740561,Seif Abdelrahman,,ACTOR,tm14350,Alexandria… Why?
173191,Youssef Chahine,,DIRECTOR,tm14350,Alexandria… Why?
216804,Ezzat El Alaili,Abd El-Hadi,ACTOR,tm81728,The Land
530826,Mahmoud el-Meliguy,Mohamed Abu Swelam,ACTOR,tm81728,The Land
452578,Hamdy Ahmed,Mohammad Effendi,ACTOR,tm81728,The Land
537218,Yehia Chahine,Hassuna,ACTOR,tm81728,The Land
498370,Tewfik El Dekn,Khedr,ACTOR,tm81728,The Land
676484,Ali El Sherif,Diab,ACTOR,tm81728,The Land
451939,Salah El-Saadany,Elwani,ACTOR,tm81728,The Land
525264,Nagwa Ibrahim,Wasifa,ACTOR,tm81728,The Land
540702,Abdel Warith Assir,El Omda,ACTOR,tm81728,The Land
1332498,Fatma Omara‏,Khadra,ACTOR,tm81728,The Land
1635403,Ashraf Al-Selehdar,Mahmoud Bik,ACTOR,tm81728,The Land
1320859,Hussein Ismail,Shenawy,ACTOR,tm81728,The Land
1330957,Mahmoud Al Iraq,,ACTOR,tm81728,The Land
1014405,Faiza Abdelgawwad,,ACTOR,tm81728,The Land
173191,Youssef Chahine,,DIRECTOR,tm81728,The Land
6958,Amitabh Bachchan,Vijay Varma,ACTOR,tm94651,Dostana
104308,Shatrughan Sinha,Ravi Kapoor,ACTOR,tm94651,Dostana
105220,Zeenat Aman,Sheetal Sahni,ACTOR,tm94651,Dostana
57763,Prem Chopra,Mr. Daaga,ACTOR,tm94651,Dostana
63303,Amrish Puri,Balwant Singh,ACTOR,tm94651,Dostana
105226,Helen,Sylvia,ACTOR,tm94651,Dostana
105221,Pran,Tony,ACTOR,tm94651,Dostana
511559,Gajanan Jagirdar,High School Principal,ACTOR,tm94651,Dostana
511558,Sajjan,Ramnik Lal Tiwari,ACTOR,tm94651,Dostana
68725,Iftekhar,Prosecuting Lawyer,ACTOR,tm94651,Dostana
434348,K.N. Singh,Judge,ACTOR,tm94651,Dostana
568116,Trilok Kapoor,,ACTOR,tm94651,Dostana
511561,Abhimanyu Sharma,,ACTOR,tm94651,Dostana
299653,Goga Kapoor,,ACTOR,tm94651,Dostana
105228,Mac Mohan,,ACTOR,tm94651,Dostana
104310,Paintal,,ACTOR,tm94651,Dostana
509316,Jagdish Raj,,ACTOR,tm94651,Dostana
509943,Ruby Myers,,ACTOR,tm94651,Dostana
199763,Yunus Parvez,,ACTOR,tm94651,Dostana
216331,Raj Khosla,,DIRECTOR,tm94651,Dostana
553375,Ahmad Mazhar,Saladin,ACTOR,tm27298,Saladin the Victorious
225932,Nadia Lotfi,Louisa de Lusignan,ACTOR,tm27298,Saladin the Victorious
215296,Salah Zulfikar,Issa (The Swimmer),ACTOR,tm27298,Saladin the Victorious
558944,Leila Fawzi,"Virginia, Princess of Kerak",ACTOR,tm27298,Saladin the Victorious
520600,Hamdy Ghaith,King Richard,ACTOR,tm27298,Saladin the Victorious
381250,Laila Taher,Queen Berengaria,ACTOR,tm27298,Saladin the Victorious
471620,Omar El-Hariri,King Philip of France,ACTOR,tm27298,Saladin the Victorious
152472,Husain Reyadh,,ACTOR,tm27298,Saladin the Victorious
530826,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR,tm27298,Saladin the Victorious
576037,Zaki Toleimat,Duke Arthur,ACTOR,tm27298,Saladin the Victorious
498370,Tewfik El Dekn,Prince of Akka,ACTOR,tm27298,Saladin the Victorious
899933,Mohamed Hamdy,,ACTOR,tm27298,Saladin the Victorious
1533795,Mohamed Sultan,,ACTOR,tm27298,Saladin the Victorious
1533801,Mohamed Abdel Gawad,,ACTOR,tm27298,Saladin the Victorious
1533807,Sami Loutfi,,ACTOR,tm27298,Saladin the Victorious
2172269,Ibrahim Emara,,ACTOR,tm27298,Saladin the Victorious
546021,Ahmed Louxor,,ACTOR,tm27298,Saladin the Victorious
500657,Salah Nazmi,,ACTOR,tm27298,Saladin the Victorious
173191,Youssef Chahine,,DIRECTOR,tm27298,Saladin the Victorious
63665,Dharmendra,Ali Baba,ACTOR,tm100027,Alibaba Aur 40 Chor
134657,Hema Malini,Morjina,ACTOR,tm100027,Alibaba Aur 40 Chor
105220,Zeenat Aman,Fatima,ACTOR,tm100027,Alibaba Aur 40 Chor
57763,Prem Chopra,Shamsher,ACTOR,tm100027,Alibaba Aur 40 Chor
514364,Zakir Mukhamedzhanov,,ACTOR,tm100027,Alibaba Aur 40 Chor
223525,Sofiko Chiaureli,,ACTOR,tm100027,Alibaba Aur 40 Chor
221086,Yelena Sanayeva,,ACTOR,tm100027,Alibaba Aur 40 Chor
358575,Frunzik Mkrtchyan,,ACTOR,tm100027,Alibaba Aur 40 Chor
219025,Maya-Gozel Aimedova,episode (uncredited),ACTOR,tm100027,Alibaba Aur 40 Chor
434193,Umesh Mehra,,DIRECTOR,tm100027,Alibaba Aur 40 Chor
514365,Latif Faiziyev,,DIRECTOR,tm100027,Alibaba Aur 40 Chor
225931,Faten Hamamah,Amal,ACTOR,tm19608,The Blazing Sun
15793,Omar Sharif,Ahmed,ACTOR,tm19608,The Blazing Sun
219842,Zaki Rostom,Taher Pasha,ACTOR,tm19608,The Blazing Sun
173189,Farid Shawqi,Reyadh,ACTOR,tm19608,The Blazing Sun
540702,Abdel Warith Assir,Sabir,ACTOR,tm19608,The Blazing Sun
493971,Ahmad Abdel Waress,,ACTOR,tm19608,The Blazing Sun
520600,Hamdy Ghaith,Selim,ACTOR,tm19608,The Blazing Sun
562959,Abdel Ghani Kamar,Hassan,ACTOR,tm19608,The Blazing Sun
988354,Zaki Ibrahim,(Lawyer),ACTOR,tm19608,The Blazing Sun
173191,Youssef Chahine,,DIRECTOR,tm19608,The Blazing Sun
15793,Omar Sharif,Ragab,ACTOR,tm204541,Dark Waters
225931,Faten Hamamah,Hamedah,ACTOR,tm204541,Dark Waters
225933,Ahmed Ramzy,Mamdouh,ACTOR,tm204541,Dark Waters
498370,Tewfik El Dekn,Ezzat,ACTOR,tm204541,Dark Waters
560735,Ferdoos Mohammed,Ragab's Mother,ACTOR,tm204541,Dark Waters
152472,Husain Reyadh,Mamdouh's father,ACTOR,tm204541,Dark Waters
173191,Youssef Chahine,,DIRECTOR,tm204541,Dark Waters
479396,Maroun Bagdadi,,DIRECTOR,tm259855,We Are All for the Fatherland
173252,Shammi Kapoor,Shyam,ACTOR,tm356209,Singapore
150319,Padmini,Lata,ACTOR,tm356209,Singapore
550685,Maria Menado,Maria,ACTOR,tm356209,Singapore
132270,Shashikala,Shobha,ACTOR,tm356209,Singapore
222315,Agha,Cha Choo,ACTOR,tm356209,Singapore
222342,Shakti Samanta,,DIRECTOR,tm356209,Singapore
11472,Graham Chapman,Various Characters,ACTOR,ts45948,Monty Python's Fliegender Zirkus
1549,John Cleese,Various Characters,ACTOR,ts45948,Monty Python's Fliegender Zirkus
11474,Eric Idle,Various Characters,ACTOR,ts45948,Monty Python's Fliegender Zirkus
11475,Terry Jones,Various Characters,ACTOR,ts45948,Monty Python's Fliegender Zirkus
11476,Michael Palin,Various Characters,ACTOR,ts45948,Monty Python's Fliegender Zirkus
16383,Ian MacNaughton,,DIRECTOR,ts45948,Monty Python's Fliegender Zirkus
216804,Ezzat El Alaili,,ACTOR,tm200475,"Beirut, Oh Beirut"
592619,Mireille Maalouf,,ACTOR,tm200475,"Beirut, Oh Beirut"
339953,Joseph Bou Nassar,,ACTOR,tm200475,"Beirut, Oh Beirut"
943833,Philippe Akiki,,ACTOR,tm200475,"Beirut, Oh Beirut"
943835,Ahmed Al Zain,,ACTOR,tm200475,"Beirut, Oh Beirut"
479396,Maroun Bagdadi,,DIRECTOR,tm200475,"Beirut, Oh Beirut"
530826,Mahmoud el-Meliguy,Madbouli,ACTOR,tm90896,The Return of the Prodigal Son
557940,Hoda Soltan,,ACTOR,tm90896,The Return of the Prodigal Son
225934,Shukri Sarhan,Tolba,ACTOR,tm90896,The Return of the Prodigal Son
534050,Soheir El-Morshidy,Fatma,ACTOR,tm90896,The Return of the Prodigal Son
391527,Hesham Selim,Ibrahim,ACTOR,tm90896,The Return of the Prodigal Son
744938,Majida El Roumi,Tafida,ACTOR,tm90896,The Return of the Prodigal Son
676484,Ali El Sherif,,ACTOR,tm90896,The Return of the Prodigal Son
1095845,Rajaa Hussain,,ACTOR,tm90896,The Return of the Prodigal Son
524174,Sid Ali Kouiret,,ACTOR,tm90896,The Return of the Prodigal Son
744936,Ali Mahrez,,ACTOR,tm90896,The Return of the Prodigal Son
323651,Ahmad Bedir,,ACTOR,tm90896,The Return of the Prodigal Son
173191,Youssef Chahine,,DIRECTOR,tm90896,The Return of the Prodigal Son
867952,Mahendra Sandhu,,ACTOR,tm336403,Khoon Khoon
20201,Danny Denzongpa,,ACTOR,tm336403,Khoon Khoon
69039,Jagdeep,,ACTOR,tm336403,Khoon Khoon
524849,Faryal,,ACTOR,tm336403,Khoon Khoon
460070,Padma Khanna,,ACTOR,tm336403,Khoon Khoon
66223,Asit Sen,Julie's father,ACTOR,tm336403,Khoon Khoon
618228,Karan Dewan,,ACTOR,tm336403,Khoon Khoon
222315,Agha,,ACTOR,tm336403,Khoon Khoon
497329,Murad,,ACTOR,tm336403,Khoon Khoon
727227,Sabina,,ACTOR,tm336403,Khoon Khoon
549933,Mohammed Hussain,,DIRECTOR,tm336403,Khoon Khoon
1682144,Suhail Tatari,,DIRECTOR,tm107372,Manoranjan
218950,Mala Sinha,Chabeli,ACTOR,tm358653,Ujala
173252,Shammi Kapoor,Ramu,ACTOR,tm358653,Ujala
64409,Raaj Kumar,Kalu,ACTOR,tm358653,Ujala
515741,Leela Chitnis,Ramu's Mother,ACTOR,tm358653,Ujala
64411,Kumkum,Kammo,ACTOR,tm358653,Ujala
434350,Dhumal,Bhulo,ACTOR,tm358653,Ujala
216444,Tun Tun,,ACTOR,tm358653,Ujala
64529,Asrani,,ACTOR,tm358653,Ujala
1945610,Suresh,,ACTOR,tm358653,Ujala
2434209,Nadia Tueni,,ACTOR,tm259684,Whispers
479396,Maroun Bagdadi,,DIRECTOR,tm259684,Whispers
522301,A. Salaam,,DIRECTOR,tm403346,Chadi Jawani Budhe Nu
518321,Uttam Kumar,,ACTOR,tm16812,Bandie
522302,Sulakshana Pandit,,ACTOR,tm16812,Bandie
132302,Utpal Dutt,,ACTOR,tm16812,Bandie
906104,Alo Sarkar,,DIRECTOR,tm16812,Bandie
32954,Jerry Seinfeld,Jerry Seinfeld,ACTOR,ts20681,Seinfeld
12464,Jason Alexander,George Costanza,ACTOR,ts20681,Seinfeld
43320,Michael Richards,Cosmo Kramer,ACTOR,ts20681,Seinfeld
12018,Julia Louis-Dreyfus,Elaine Benes,ACTOR,ts20681,Seinfeld
5313,Ray Liotta,Henry Hill,ACTOR,tm155787,GoodFellas
3748,Robert De Niro,James Conway,ACTOR,tm155787,GoodFellas
9438,Joe Pesci,Tommy DeVito,ACTOR,tm155787,GoodFellas
9439,Lorraine Bracco,Karen Hill,ACTOR,tm155787,GoodFellas
8280,Paul Sorvino,Paul Cicero,ACTOR,tm155787,GoodFellas
9441,Frank Sivero,Frankie Carbone,ACTOR,tm155787,GoodFellas
9443,Tony Darrow,Sonny Bunz,ACTOR,tm155787,GoodFellas
6329,Mike Starr,Frenchy,ACTOR,tm155787,GoodFellas
9444,Frank Vincent,Billy Batts,ACTOR,tm155787,GoodFellas
9440,Chuck Low,Morris Kessler,ACTOR,tm155787,GoodFellas
9442,Frank DiLeo,Tuddy Cicero,ACTOR,tm155787,GoodFellas
507403,Henny Youngman,Himself,ACTOR,tm155787,GoodFellas
9448,Gina Mastrogiacomo,Janice Rossi,ACTOR,tm155787,GoodFellas
9446,Catherine Scorsese,Tommy's Mother,ACTOR,tm155787,GoodFellas
9451,Charles Scorsese,Vinnie,ACTOR,tm155787,GoodFellas
9447,Suzanne Shepherd,Karen's Mother,ACTOR,tm155787,GoodFellas
9449,Debi Mazar,Sandy,ACTOR,tm155787,GoodFellas
9453,Margo Winkler,Belle Kessler,ACTOR,tm155787,GoodFellas
4103,Welker White,Lois Byrd,ACTOR,tm155787,GoodFellas
9454,Jerry Vale,Himself,ACTOR,tm155787,GoodFellas
9455,Julie Garfield,Mickey Conway,ACTOR,tm155787,GoodFellas
53404,Christopher Serrone,Young Henry,ACTOR,tm155787,GoodFellas
9456,Elaine Kagan,Henry's Mother,ACTOR,tm155787,GoodFellas
9457,Beau Starr,Henry's Father,ACTOR,tm155787,GoodFellas
6693,Kevin Corrigan,Michael Hill,ACTOR,tm155787,GoodFellas
9450,Michael Imperioli,Spider,ACTOR,tm155787,GoodFellas
758896,Robbie Vinton,Bobby  Vinton,ACTOR,tm155787,GoodFellas
9034,Johnny Williams,Johnny Roastbeef,ACTOR,tm155787,GoodFellas
9458,Daniel P. Conte,Dr. Dan,ACTOR,tm155787,GoodFellas
9459,Tony Conforti,Tony,ACTOR,tm155787,GoodFellas
598816,Frank Pellegrino,Johnny Dio,ACTOR,tm155787,GoodFellas
9461,Ronald Maccone,Ronnie,ACTOR,tm155787,GoodFellas
9462,Tony Sirico,Tony Stacks,ACTOR,tm155787,GoodFellas
9463,Joseph D'Onofrio,Young Tommy,ACTOR,tm155787,GoodFellas
758894,Steve Forleo,City Detective #1,ACTOR,tm155787,GoodFellas
29074,Richard Dioguardi,City Detective #2,ACTOR,tm155787,GoodFellas
9445,Frank Adonis,Anthony Stabile,ACTOR,tm155787,GoodFellas
758851,John Manca,Nickey Eyes,ACTOR,tm155787,GoodFellas
758804,Joseph Bono,Mikey Franzese,ACTOR,tm155787,GoodFellas
9465,Katherine Wallach,Diane,ACTOR,tm155787,GoodFellas
64226,Mark Evan Jacobs,Bruce,ACTOR,tm155787,GoodFellas
9464,Angela Pietropinto,Cicero's Wife,ACTOR,tm155787,GoodFellas
9467,Marianne Leone Cooper,Tuddy's Wife,ACTOR,tm155787,GoodFellas
758806,Marie Michaels,Mrs. Carbone,ACTOR,tm155787,GoodFellas
758809,LoNardo,Frenchy's Wife,ACTOR,tm155787,GoodFellas
9466,Melissa Prophet,Angie,ACTOR,tm155787,GoodFellas
9452,Illeana Douglas,Rosie,ACTOR,tm155787,GoodFellas
9468,Susan Varon,Susan,ACTOR,tm155787,GoodFellas
9469,Elizabeth Whitcraft,Tommy's Girlfriend,ACTOR,tm155787,GoodFellas
9470,Clem Caserta,Joe Buddha,ACTOR,tm155787,GoodFellas
1852,Samuel L. Jackson,Stacks Edwards,ACTOR,tm155787,GoodFellas
186625,Fran McGee,Johnny Roastbeef's Wife,ACTOR,tm155787,GoodFellas
5684,Paul Herman,Dealer,ACTOR,tm155787,GoodFellas
758907,Edward McDonald,Edward McDonald,ACTOR,tm155787,GoodFellas
758899,Edward Hayes,Defense Attorney,ACTOR,tm155787,GoodFellas
758856,Gina Mattia,Young Henry's Sister #2,ACTOR,tm155787,GoodFellas
758854,Joel Calendrillo,Young Henry's Older Brother,ACTOR,tm155787,GoodFellas
758860,Anthony Valentin,Young Michael,ACTOR,tm155787,GoodFellas
9471,Edward D. Murphy,Liquor Cop #1,ACTOR,tm155787,GoodFellas
9472,Michael Citriniti,Liquor Cop #2,ACTOR,tm155787,GoodFellas
9473,Peter Hock,Mailman,ACTOR,tm155787,GoodFellas
758909,Erasmus C. Alfano,Barbeque Wiseguy,ACTOR,tm155787,GoodFellas
9475,John Di Benedetto,Bleeding Man,ACTOR,tm155787,GoodFellas
9474,Manny Alfaro,Gambling Doorman,ACTOR,tm155787,GoodFellas
758863,Thomas Lowry,Hijacked Driver,ACTOR,tm155787,GoodFellas
9476,Margaret Smith,School Guard,ACTOR,tm155787,GoodFellas
758811,Richard Mullally,Cop #1,ACTOR,tm155787,GoodFellas
9477,Frank Albanese,Mob Lawyer,ACTOR,tm155787,GoodFellas
489798,Paul McIsaac,Judge - 1956,ACTOR,tm155787,GoodFellas
397785,Bob Golub,Truck Driver at Diner,ACTOR,tm155787,GoodFellas
9478,Louis Eppolito,Fat Andy,ACTOR,tm155787,GoodFellas
9480,Tony Lip,Frankie The Wop,ACTOR,tm155787,GoodFellas
758867,Mikey Black,Freddy No Nose,ACTOR,tm155787,GoodFellas
758865,Peter Cicale,Pete The Killer,ACTOR,tm155787,GoodFellas
718520,Anthony Powers,Jimmy Two Times,ACTOR,tm155787,GoodFellas
9482,Vincent Pastore,Man with Coatrack,ACTOR,tm155787,GoodFellas
9479,Anthony Alessandro,Henry's 60's crew,ACTOR,tm155787,GoodFellas
9481,Victor Colicchio,Henry's 60's crew,ACTOR,tm155787,GoodFellas
758812,Mike Contessa,Cicero 60's Crew,ACTOR,tm155787,GoodFellas
9483,Philip Suriano,Cicero's 60's crew,ACTOR,tm155787,GoodFellas
758814,Paul Mougey,Terrorized Waiter,ACTOR,tm155787,GoodFellas
758815,Norman Barbera,Bouncer,ACTOR,tm155787,GoodFellas
758816,Anthony Polemeni,Copa Captain,ACTOR,tm155787,GoodFellas
9484,James Quattrochi,Henry Greeter #1,ACTOR,tm155787,GoodFellas
9485,Lawrence Sacco,Henry Greeter #2,ACTOR,tm155787,GoodFellas
511667,Dino Laudicina,Henry Greeter #3,ACTOR,tm155787,GoodFellas
758934,Irving Welzer,Copa Announcer,ACTOR,tm155787,GoodFellas
758941,Jesse Kirtzman,Beach Club Waiter,ACTOR,tm155787,GoodFellas
758871,Russell Halley,Bruce's Brother #1,ACTOR,tm155787,GoodFellas
